0,1,2,3,4,5,6,7,8,9,10,11,12,label
-191.36067,30.803574,15.703742,-2.094058,14.770216,3.9487948,0.4571522,1.0664951,-9.575967,1.4101603,6.772399,3.0185552,-11.215122,wav_arrayMic_M04S02
-205.07828,39.22724,34.559704,1.5290722,13.413998,2.4001496,6.5103784,9.519499,-1.4118917,2.8317964,-2.5571551,-1.0105104,-4.8843784,wav_arrayMic_M04S02
-194.72165,23.6144,22.02171,10.1339245,17.598719,4.48985,-1.2050018,3.4469907,-3.846519,-0.13780522,-4.5830646,1.849947,-5.1627145,wav_arrayMic_M04S02
-165.17935,44.589504,25.506947,9.823992,13.457016,-2.9647095,-12.783296,-6.45951,-9.687564,-6.932189,-8.412379,-1.4886183,-7.3339887,wav_arrayMic_M04S02
-163.93007,41.878246,17.586521,13.8757925,18.98653,-2.0193014,-12.435106,-8.94163,-10.209285,-3.185818,-7.128945,-3.067652,-5.157944,wav_arrayMic_M04S02
-202.17123,33.523106,24.033463,5.7991924,21.729101,-0.36657283,-5.13832,-4.0117483,-6.848387,2.5994987,-2.6101654,0.3770353,-4.040484,wav_arrayMic_M04S02
-202.03424,19.257421,27.167429,15.795797,16.065022,2.1284013,1.860817,6.985722,-5.751911,-0.4836526,-4.67263,-2.3363,-3.5233505,wav_arrayMic_M04S02
-186.5942,32.77967,32.54615,16.944864,17.525728,-0.053218964,-3.114878,-1.3770479,-8.319646,-6.6679854,-8.144328,-0.10906447,-3.947077,wav_arrayMic_M04S02
-175.45183,32.29605,11.348314,8.128199,17.269478,0.5039695,-4.276951,-2.1866817,-4.710116,5.6444077,-1.8732228,0.5763865,-2.4061031,wav_arrayMic_M04S02
-201.51181,31.573006,30.260876,11.385633,22.632166,1.7681878,-7.242144,-3.399623,-7.7132635,-3.3218732,-8.843769,-5.9390893,-5.766296,wav_arrayMic_M04S02
-209.26836,18.077408,28.915737,12.6542635,16.490541,1.8316944,-2.9731147,3.5055852,-3.2891083,-0.5199349,-1.5586408,2.595128,-5.7791977,wav_arrayMic_M04S02
-191.55301,21.707693,18.487894,3.5533266,20.612535,1.8738276,-4.3198905,5.7946796,2.3298514,7.1483636,-3.7318885,1.4113501,-2.1281855,wav_arrayMic_M04S02
-191.40361,24.065165,15.645373,3.0056336,11.585729,-2.1748137,-0.9823366,5.320578,-2.7151186,6.3731084,6.098231,4.037478,-6.5701847,wav_arrayMic_M04S02
-181.99728,34.39958,22.43904,9.062011,16.226887,-0.4506693,-7.3845787,-2.378607,-6.2902136,-0.88398576,-4.0251937,-1.8122946,-7.6481423,wav_arrayMic_M04S02
-196.96042,23.650827,24.291283,5.3676434,16.188684,0.43428832,-1.9418398,4.2306733,-1.5106553,4.373671,-2.8143547,-0.66510785,-5.954718,wav_arrayMic_M04S02
-175.03625,34.659332,20.07282,8.064348,14.310999,0.49848643,-4.7534,0.49700242,-9.079847,-3.7611322,-2.8930817,0.9884995,-8.503883,wav_arrayMic_M04S02
-136.16425,42.42624,9.223514,17.579912,9.680163,-6.3592663,-19.174788,-9.107277,-8.972256,-1.6676097,-6.4036326,-2.9113379,-1.5989195,wav_arrayMic_M04S02
-206.67982,38.398636,38.037296,1.0473313,9.64911,-3.2191632,-0.30879995,3.615048,-5.418046,2.502896,0.41361967,0.8471196,-5.8678885,wav_arrayMic_M04S02
-185.61877,27.318407,17.222725,3.1817806,11.338615,2.26281,1.9940771,3.7186606,-6.3624415,3.227505,-1.5322943,0.34269485,-3.8341262,wav_arrayMic_M04S02
-196.02238,32.677975,26.361677,6.20341,13.928193,6.934411,4.453064,3.1682687,-4.852215,-4.2507277,-6.278578,4.3410435,-5.34441,wav_arrayMic_M04S02
-179.07227,26.430862,10.408575,11.903883,23.972923,-1.7620884,-4.3851585,7.38413,1.5158447,1.8585836,-9.537494,-3.3875666,-2.1663916,wav_arrayMic_M04S02
-163.65056,37.50883,12.466364,4.8302846,12.455776,5.409564,-0.13816157,-0.023038395,-7.8984947,0.5120181,-4.8768554,-2.592057,-4.240803,wav_arrayMic_M04S02
-214.80122,12.79818,27.374533,9.934739,19.194025,4.134249,2.8557675,7.8356338,-2.5357454,1.9725698,-1.4563084,3.123148,-6.1589937,wav_arrayMic_M04S02
-181.12668,40.842968,25.363947,7.573463,20.488256,9.474851,0.4004851,-6.833429,-6.5596104,6.803811,-3.5967562,-4.533341,-5.8654523,wav_arrayMic_M04S02
-187.40085,39.213142,25.716526,6.813426,16.626572,0.39011976,-5.8648386,-5.073605,-7.2006574,-0.96955836,-7.5499244,-0.79247874,-3.2700672,wav_arrayMic_M04S02
-120.23946,37.434074,-6.899882,-5.2393703,4.733903,10.782895,-5.0563436,-3.0276797,-3.705008,6.2141314,-4.248045,-1.6675305,-7.7466774,wav_arrayMic_M04S02
-205.13156,28.914486,25.459898,-1.2793529,12.747045,-0.7988465,-3.523342,6.914841,-2.1104975,2.4547343,3.1196444,4.855863,-5.596676,wav_arrayMic_M04S02
-191.51688,12.9643955,23.368668,17.431864,16.28259,-4.509801,-4.771324,7.4181266,-4.3501797,-1.4376677,-2.543582,5.3788476,-4.7060347,wav_arrayMic_M04S02
-201.72066,27.157734,30.937426,16.586906,20.113375,1.9038924,2.8681977,5.4366064,-6.472016,-4.0823526,-12.127751,-5.4375463,-5.045972,wav_arrayMic_M04S02
-162.6718,40.022488,16.141527,11.18247,15.482209,-1.6635423,-7.387566,-1.5520806,-7.6539116,-4.9281926,-8.354014,-0.87763953,-2.0408154,wav_arrayMic_M04S02
-198.20686,22.080238,23.613153,15.296458,15.049945,3.5121017,5.8851953,4.7330737,-4.468646,-2.064393,-2.0598154,3.320175,-5.0430117,wav_arrayMic_M04S02
-226.9082,20.574348,32.814117,6.2790327,22.3948,6.9331493,3.8832633,6.026298,-5.087678,-1.8654867,-0.47019583,2.8601298,-10.801637,wav_arrayMic_M04S02
-165.49886,33.960907,10.925034,8.882585,15.145508,2.7146337,-2.6607568,-2.9324536,-5.295054,1.002892,-10.222071,-4.442432,2.1565452,wav_arrayMic_M04S02
-176.41072,45.597446,16.855413,-3.6439896,16.736752,3.2401621,-6.5105014,-0.7959495,-3.0074046,3.4855301,0.20521669,2.5739563,-3.0688732,wav_arrayMic_M04S02
-183.93803,31.257753,24.171616,18.526972,17.206917,-1.2131343,4.4949584,4.9175105,-3.1840332,5.91542,-5.0856214,-2.8125372,-2.781775,wav_arrayMic_M04S02
-189.84769,13.745774,9.934147,14.643187,18.120667,4.498365,6.7027283,4.3859673,-1.7076324,1.197179,-10.092317,0.24362499,2.6150353,wav_arrayMic_M04S02
-181.55434,30.024492,22.45338,13.975909,20.371609,1.3433926,-4.2061205,1.0587565,-7.3206196,1.3021153,-5.6622434,-6.0375657,-6.826512,wav_arrayMic_M04S02
-192.17752,19.110579,20.383175,11.9825735,19.29433,4.164017,-3.0114734,3.2207284,-3.0071886,5.373944,-5.361594,-0.8098679,-4.91788,wav_arrayMic_M04S02
-202.79195,21.984432,24.557583,11.30514,20.457476,3.9829848,-2.4913847,0.78875816,-4.4301996,3.0152385,-0.411263,-2.3928385,-6.6555395,wav_arrayMic_M04S02
-216.3501,26.86705,36.368725,6.369327,15.989636,3.596395,4.3649573,8.310742,-3.4395604,-2.6937535,-5.4752245,0.1293706,-7.9972544,wav_arrayMic_M04S02
-229.83478,12.808387,30.471895,11.333145,23.750107,3.2614055,1.263693,6.8672643,-2.314919,0.47016042,-1.6265881,0.4160925,-6.5586357,wav_arrayMic_M04S02
-228.86621,10.658388,34.127552,10.956294,17.161154,2.97131,2.490153,7.9536576,-3.2453473,-0.4595932,-0.8291996,4.356218,-7.0946927,wav_arrayMic_M04S02
-195.8363,18.3384,17.549479,17.102036,15.464749,-0.26828763,6.0309815,1.623022,-6.238274,4.0870614,-3.1875286,1.4005196,-6.968747,wav_arrayMic_M04S02
-202.23776,26.19614,25.996574,2.6533954,12.33562,2.988175,2.6746206,0.5975356,-10.863371,0.40275353,3.6993413,4.4949546,-9.6303005,wav_arrayMic_M04S02
-180.01254,31.707918,8.804148,2.593269,14.184742,-1.415379,-0.52036226,2.6032593,-2.2606874,4.587142,-2.1129134,3.4256434,-0.9726622,wav_arrayMic_M04S02
-181.60043,24.027687,16.564842,12.881681,11.969188,5.615002,4.74002,3.5256157,-2.3282328,1.625473,-1.4447348,1.3381069,-4.2166076,wav_arrayMic_M04S02
-215.10898,20.38968,30.356127,11.842555,22.645432,3.192868,-0.30438223,7.401228,-0.47154844,-0.30243865,-5.4785323,-1.0274345,-3.7569728,wav_arrayMic_M04S02
-156.6903,40.56121,18.748625,14.918521,13.11612,-2.0275369,-9.707983,-4.9928784,-13.340221,-3.7952476,-6.520238,-5.6669188,-7.7085814,wav_arrayMic_M04S02
-212.63734,30.684643,32.949013,8.113154,16.220299,4.879954,4.6433306,4.7725654,-5.577139,-2.858229,-1.8991292,1.9089893,-6.4985642,wav_arrayMic_M04S02
-166.80656,18.316124,-2.3021502,13.391782,19.099768,0.58587486,-9.752457,-2.2947285,-1.0503476,3.0289218,-1.9651946,4.618077,-5.6822486,wav_arrayMic_M04S02
-209.01659,19.394705,25.695911,7.937402,17.012657,6.4577537,3.3469028,3.6859026,-6.0345283,-0.70058954,-1.5626674,0.79500055,-5.7253566,wav_arrayMic_M04S02
-202.71013,29.194563,24.705538,0.6784771,15.218665,4.4728074,0.603201,4.8854566,-4.900911,-1.313328,1.2568835,4.5039134,-5.9335613,wav_arrayMic_M04S02
-163.36107,53.317184,17.36714,-2.4179711,9.897918,0.83704364,-6.091685,-5.273696,-7.387595,-2.52839,-4.242465,0.5281692,-5.5985518,wav_arrayMic_M04S02
-168.5942,39.63957,19.42223,12.908306,14.163388,-3.27272,-7.7921615,-3.514026,-7.5870814,-1.6828146,-5.5189805,0.43422902,-6.0066457,wav_arrayMic_M04S02
-190.91028,24.633976,23.023983,10.33822,20.33578,0.4971255,-9.156098,3.0321805,0.19214022,-2.0574653,-6.111518,1.4270041,-4.365445,wav_arrayMic_M04S02
-181.45892,38.416077,25.044596,10.690707,15.656265,-3.2274957,-7.462657,-2.6883168,-9.140554,-1.8029928,-3.2511773,-0.74095297,-5.492327,wav_arrayMic_M04S02
-190.39217,36.175533,29.585308,10.682279,18.555208,2.1580515,-4.549572,-2.4535627,-8.991669,-0.85130835,-2.3046005,-1.7845125,-5.0195575,wav_arrayMic_M04S02
-195.27309,19.875532,8.813108,1.2958105,19.326168,3.8898985,-5.4272275,4.261148,1.5072073,4.8816705,2.6652017,3.072945,-5.28593,wav_arrayMic_M04S02
-158.2568,32.219044,12.4457,17.405275,17.64265,0.7884654,-2.2309127,3.6899917,-6.7250733,-1.8196043,-5.7287836,-6.3311806,-4.5524206,wav_arrayMic_M04S02
-176.32362,34.358433,16.5667,11.967333,17.60316,-3.5082037,-3.5113153,-0.67296636,-10.3038435,-1.0045596,-3.679225,-1.7655149,-4.988915,wav_arrayMic_M04S02
-91.61429,75.02772,-18.62838,-13.320759,-6.6546054,-4.88792,-7.654479,-3.203574,-8.541271,1.0974147,7.7778983,-2.1748495,-17.444973,wav_arrayMic_M04S02
-104.381584,58.371155,-9.625352,-3.208085,9.228339,3.8270712,-6.024919,-13.69544,-19.636621,7.348424,-2.2102478,-8.193483,-1.2942207,wav_arrayMic_M04S02
-143.29837,50.842457,16.256887,11.131774,8.662348,-11.280762,-23.186695,-8.445497,-11.067049,-6.935994,-4.652983,-3.3057084,-6.1037455,wav_arrayMic_M04S02
-150.36366,22.081486,-13.516572,-0.7225211,18.74367,7.9487143,-2.8372726,-5.7531877,-0.8603629,13.563479,-3.6214242,-0.51214933,5.265624,wav_arrayMic_M04S02
-158.58788,38.960526,23.649357,20.53169,13.865729,-10.185109,-18.175282,-4.607284,-20.05025,-7.1528974,-5.978761,-8.671988,-0.11548209,wav_arrayMic_M04S02
-219.66318,13.959721,26.116287,14.71373,22.439323,1.4460454,1.8608292,5.342861,-3.875127,-1.9078239,-2.5015948,1.2096853,-7.643031,wav_arrayMic_M04S02
-22.10594,73.52045,-30.599836,-8.766692,-18.840584,-2.5074155,-5.752104,-7.9018383,-10.700891,15.802625,5.4657826,0.748137,-8.279481,wav_arrayMic_M04S02
-148.71515,44.814537,11.275958,8.767392,14.515417,0.25832012,-12.777039,-9.08894,-9.970064,-3.6767106,-6.2066975,-3.1223114,-6.103638,wav_arrayMic_M04S02
-163.55122,48.410526,20.152946,11.810449,16.438753,-4.2641616,-9.460329,-4.789381,-14.610964,-8.078537,-12.58678,-7.088479,-2.4428513,wav_arrayMic_M04S02
-202.15086,32.666283,29.539143,7.065654,15.327089,1.6476634,3.6522539,3.072952,-6.49825,0.7825204,-1.7674735,0.60030514,-3.9724836,wav_arrayMic_M04S02
-191.31381,23.613497,18.785791,8.552581,21.703787,2.0347192,-6.075478,2.8763556,-10.062219,-2.335423,-3.0240953,-1.4584056,-5.648253,wav_arrayMic_M04S02
-150.05363,47.11042,9.418291,9.120548,7.8859024,-7.8612776,-4.223931,-4.81724,-9.516089,-1.2018925,-9.339875,-2.4309244,-0.82430965,wav_arrayMic_M04S02
-210.34157,18.085243,27.189129,9.148184,16.100273,2.251771,0.4290295,6.157382,-4.508441,2.8246613,6.016464,3.1106272,-9.352866,wav_arrayMic_M04S02
-203.83214,24.38791,26.510178,5.673487,17.487766,-0.86375374,-3.4237037,6.8380437,-2.73761,2.0522633,-3.9099188,0.9196157,-3.7939396,wav_arrayMic_M04S02
-137.56271,55.09843,14.931622,8.422615,9.894324,-1.3005394,-13.416277,-9.153409,-12.384958,-6.1312423,-7.53057,-3.1473303,-6.461386,wav_arrayMic_M04S02
-201.43513,25.281307,23.781055,8.120288,13.50907,4.211415,4.010152,3.8435795,-3.9830022,0.20667079,0.2124814,4.4118,-5.071332,wav_arrayMic_M04S02
-196.21788,28.137966,13.632358,-1.3773069,19.443995,4.9738526,-0.99300814,0.31231034,0.20723373,9.889846,-3.4591703,-5.9480395,-4.961273,wav_arrayMic_M04S02
-207.07239,25.705372,32.659435,16.07769,18.628672,2.0398831,2.1934845,4.967191,-2.743394,3.469218,-2.3584998,-1.2423308,-4.87343,wav_arrayMic_M04S02
-194.80835,37.139263,27.01009,0.9126302,12.0612135,2.1398523,2.0319412,4.3369617,-3.8238556,4.257292,-0.7780373,-0.27648562,-5.442839,wav_arrayMic_M04S02
-157.29796,60.740578,29.53635,2.8440244,2.1145186,-9.398903,-6.1557436,-2.245636,-15.892491,-6.531303,-11.907297,-6.2224884,-2.895392,wav_arrayMic_M04S02
-192.96931,26.072601,16.297573,3.9971266,20.827076,5.941882,0.66368085,4.201264,-1.2921788,3.0418262,-4.8739595,-0.21790032,-2.2022083,wav_arrayMic_M04S02
-176.4754,27.623718,2.1183398,-4.6570253,16.069986,4.7267275,1.1402156,5.851932,-0.1252727,6.4381423,-3.2347627,-0.57992435,-4.933891,wav_arrayMic_M04S02
-212.6923,16.3149,26.119337,9.780307,20.222527,-0.6603936,1.0836608,10.209585,-0.65649736,3.9602363,2.8569958,2.9857662,-7.1827593,wav_arrayMic_M04S02
-103.74351,74.925896,3.4734502,-4.0277715,-4.277847,-0.0938615,-1.8098073,-4.353379,-14.488817,-1.3369725,-1.8021557,2.3340464,-5.4081697,wav_arrayMic_M04S02
-144.55814,42.541183,11.55848,14.1686125,12.156276,0.5927358,-2.6638184,-0.918402,-10.892685,-5.672724,-11.967188,-3.9178,-3.3902678,wav_arrayMic_M04S02
-212.67119,22.564476,25.145754,3.1244588,14.674392,2.3610945,3.259682,5.187003,-2.7247376,4.600017,1.8009746,3.8060637,-5.4181437,wav_arrayMic_M04S02
-196.71887,20.173452,14.872018,17.569067,21.243795,1.6215931,0.1237085,-4.1837034,-1.3500013,3.4876635,-5.959552,2.1967611,-3.8213487,wav_arrayMic_M04S02
-169.69978,39.895954,22.15567,6.851421,10.377433,0.9541448,-4.7129135,-0.28449726,-8.00777,-2.7514644,-3.6817467,1.3885506,-4.4662857,wav_arrayMic_M04S02
-142.38985,27.818998,-5.85068,23.488981,19.667833,-9.631795,-8.130582,-1.5201073,-1.894761,-2.0681696,-10.9848995,1.5032964,0.8002479,wav_arrayMic_M04S02
-219.25026,27.744322,33.98563,4.846271,18.26762,6.3595366,6.870391,7.746774,-6.5053153,-0.8518429,-1.2180213,-1.3268429,-9.1831,wav_arrayMic_M04S02
-164.45375,10.133838,5.0036063,19.65092,16.19821,1.3882042,-1.8301762,5.043898,1.2285442,1.8850906,-6.144906,2.0745847,-2.5532787,wav_arrayMic_M04S02
-166.80354,28.113712,6.579609,6.8042502,11.67822,5.202024,2.4305482,1.9630665,0.0036517312,7.5448422,0.78032863,-1.6476641,-3.9161193,wav_arrayMic_M04S02
-160.32047,40.560307,12.508104,11.642058,14.734359,-2.319514,-3.8916175,-0.66115224,-7.353195,-0.46987334,-12.855591,-4.2942076,-2.7395945,wav_arrayMic_M04S02
-163.29213,46.954853,18.860306,3.864008,13.623557,2.5705628,-5.322207,-1.8901204,-9.13913,-4.4004755,-7.4356647,-5.390762,-6.570579,wav_arrayMic_M04S02
-181.06334,39.622902,17.380262,4.591242,14.877345,-3.6132572,-8.897486,-4.6561213,-7.277516,-0.44628727,-1.4210898,1.9583789,-8.459414,wav_arrayMic_M04S02
-202.21869,18.312168,24.522999,6.6797457,12.984122,-0.08021087,-0.5625543,8.488405,-0.68316954,4.796847,5.1066704,3.0976126,-9.632537,wav_arrayMic_M04S02
-169.62119,29.869335,9.128583,15.917731,19.954847,0.8879238,-1.475385,-0.54123527,-1.1105227,3.2016451,-9.164946,-0.24710466,-0.42451227,wav_arrayMic_M04S02
-179.91339,19.69389,15.572265,20.238499,18.271503,3.561049,-0.44321162,-1.9141816,-4.6725836,0.40221325,-9.144166,-0.3376944,-4.3050876,wav_arrayMic_M04S02
-209.97629,20.155203,23.333757,5.8964067,20.288134,1.22667,-3.5950677,5.6209316,-4.8689604,1.3052399,1.8987716,1.7262639,-6.5140886,wav_arrayMic_M04S02
-194.07297,23.475296,25.90881,19.51527,14.378197,0.37551647,1.8657347,1.1294028,-2.8574812,-0.7455268,-7.980564,0.77645457,-2.8121543,wav_arrayMic_M04S02
-198.67903,16.65155,18.984821,4.835009,16.839975,6.7352014,2.7696974,5.850916,-4.1842055,3.6402876,-0.49147877,0.037478704,-5.4193983,wav_arrayMic_M04S02
-201.965,32.545948,27.352993,7.4963636,15.704641,-0.03716966,0.45319253,4.339084,-2.6072638,2.1436524,-2.2308517,1.8537803,-2.3232496,wav_arrayMic_M04S02
-215.06355,11.80523,27.30766,17.29248,20.556139,-1.9762899,3.1856513,9.199232,-3.6125453,1.7422493,-0.50923675,3.271117,-3.4489841,wav_arrayMic_M04S02
-185.67284,27.92665,18.927704,3.5642366,13.844897,4.338871,1.5980244,2.8559685,-2.7240026,4.553379,-4.0255904,-0.005347615,-1.0654846,wav_arrayMic_M04S02
-145.90231,43.530174,4.137633,5.9961658,9.802888,-5.2028,-5.494909,-3.5459695,-10.705118,0.4427999,-3.8244596,-0.63547665,-0.5254261,wav_arrayMic_M04S02
-205.04773,38.75072,35.606358,8.297156,15.584119,0.42778024,0.48087266,1.9767979,-8.554795,-5.4388375,-5.1103663,0.4077704,-9.345433,wav_arrayMic_M04S02
-178.50778,38.00533,23.11954,16.686693,21.243578,-5.4833226,-7.9341173,0.9097507,-14.184156,-8.96002,-5.0935116,-3.705577,-8.188113,wav_arrayMic_M04S02
-141.50426,45.445503,-0.4112721,0.5491035,10.24699,-3.8670647,-5.866598,-4.4064918,-7.1109304,2.7591565,-2.4476979,3.7921178,-4.161459,wav_arrayMic_M04S02
-175.02783,33.74195,23.08001,16.987848,13.9463825,-1.8838191,-5.703241,-4.4813356,-10.874118,-2.374309,-8.460969,-2.8480132,-2.7338746,wav_arrayMic_M04S02
-189.24597,17.295105,16.03326,12.446004,17.218464,3.0813127,4.599636,5.4695525,-2.5867786,1.8775537,-9.214349,-0.69819206,1.364744,wav_arrayMic_M04S02
-190.85115,23.634777,19.248848,8.642456,16.286184,3.815916,0.47905454,3.9262807,-2.4900372,-0.025972543,-2.0404806,3.239973,-3.8119736,wav_arrayMic_M04S02
-178.77698,34.153713,14.111567,5.175813,17.365992,-4.0245566,-11.131299,-1.0411205,-4.003559,5.3253,0.5856629,2.157059,-2.9171145,wav_arrayMic_M04S02
-210.611,16.739717,22.698565,8.942072,18.180254,5.631299,3.6493354,4.2492,-3.9531834,1.4052747,-1.0231005,1.9753565,-5.754674,wav_arrayMic_M04S02
-188.1763,23.635288,20.323193,8.9098215,14.385592,-3.0573235,-2.3272216,2.6129398,-3.8498104,6.130373,-1.5768672,1.7197978,-5.6924396,wav_arrayMic_M04S02
-216.95439,19.748976,29.147097,5.1645613,18.765577,2.5412095,-0.14891486,5.4700413,-2.1305735,3.9789405,1.7711177,1.9406694,-6.2399583,wav_arrayMic_M04S02
-200.37157,44.58361,36.422424,-3.0860677,10.148933,3.5750635,8.723378,7.393327,-10.517306,-2.8842432,-5.3401856,-0.7247481,-3.0194147,wav_arrayMic_M04S02
-202.92915,25.32132,27.660406,11.608052,18.046976,3.1018631,-1.2035873,3.2640018,-5.0086846,-2.0310202,-3.9364614,1.8149428,-7.06908,wav_arrayMic_M04S02
-189.55019,43.188133,27.199589,-1.5998334,11.717898,0.09847933,0.9086277,1.1268265,-11.794739,-3.3432527,-4.4941773,-2.9858487,-4.4164515,wav_arrayMic_M04S02
-191.47774,34.05669,26.64517,5.4442754,7.885766,3.5156853,5.474647,7.11029,-5.235632,-3.6177146,-1.9598347,3.2508378,-4.3480263,wav_arrayMic_M04S02
-159.937,44.110764,20.612242,12.399707,11.028621,-4.6159353,-8.635478,-3.9959166,-11.439056,-3.366024,-7.054363,-4.3046184,-5.05319,wav_arrayMic_M04S02
-213.30313,27.270676,34.000378,6.562002,13.765465,5.722151,7.131969,7.781986,-5.6228375,-2.0087976,-2.0864687,0.55238247,-6.932979,wav_arrayMic_M04S02
-197.8581,12.708447,21.683775,12.280405,19.157106,4.6385508,1.8525656,6.8434734,-1.0009246,1.2615374,-1.6250138,0.059700914,-5.47664,wav_arrayMic_M04S02
-156.4394,37.7264,10.170079,8.001419,14.911806,3.7707016,-0.8955679,-2.314673,-11.107314,-2.8110116,-5.3353524,-3.0869586,-4.042339,wav_arrayMic_M04S02
-212.41653,32.934406,32.131485,1.295648,15.245632,1.6699842,2.4225872,5.7952175,-4.923064,-3.3176258,-3.9405086,1.9480933,-6.9995885,wav_arrayMic_M04S02
-190.33714,23.213587,13.715261,0.22092976,13.600785,0.6858844,-0.5673175,4.081807,0.35139394,7.0576077,-0.25964403,1.3916694,-5.902021,wav_arrayMic_M04S02
-194.15701,20.459906,18.650265,14.870945,21.687046,1.112839,-6.915647,0.542639,-1.738979,-1.0434377,-3.7045264,0.27780584,-6.591997,wav_arrayMic_M04S02
-216.40875,16.262644,25.886578,7.6002207,18.794569,7.221697,5.215283,10.83196,-1.5922953,-2.236443,-4.597616,-1.7048942,-7.5533214,wav_arrayMic_M04S02
-175.97244,47.776844,27.75869,14.438617,21.942562,0.5389834,-7.388853,-6.3306146,-8.153456,-1.0312101,-10.008811,-3.7956429,-3.882749,wav_arrayMic_M04S02
-176.9387,27.544363,16.326128,15.493806,18.100824,0.7857208,-1.4960127,-0.34602037,-8.662912,-3.1073573,-6.6196165,1.2755932,-5.878585,wav_arrayMic_M04S02
-208.95052,19.607983,28.619686,6.503008,16.085648,3.1861594,3.867708,7.072388,-4.6556606,0.972424,-1.5283839,2.197039,-4.883652,wav_arrayMic_M04S02
-181.99815,35.709873,30.826307,16.298395,13.96627,-2.5868013,-2.7465172,-0.29660457,-9.255304,-3.6359372,-11.440166,-5.1526575,-7.5299907,wav_arrayMic_M04S02
-179.52216,35.3066,13.534476,-3.8117695,11.437078,-0.056126535,-3.1612232,4.4003525,-2.2732296,7.2405157,4.12241,0.61092424,-4.689997,wav_arrayMic_M04S02
-172.93327,34.319878,22.2279,10.190255,11.7457285,4.48021,1.1042945,3.4787226,-5.255087,-0.14304687,-1.6442752,1.8753335,-4.178622,wav_arrayMic_M04S02
-210.52164,21.87003,26.259455,14.909464,21.833458,-6.2737083,-6.4963307,0.24415207,-3.395932,3.2917168,-4.3945127,3.4684503,-1.9528124,wav_arrayMic_M04S02
-203.3754,21.455183,23.972355,10.564081,20.642033,3.6812754,-2.5317512,2.8083339,-4.069857,-1.1627666,-3.607504,0.4851317,-4.008478,wav_arrayMic_M04S02
-195.0547,27.63577,23.291664,5.4784284,17.605417,0.2753821,-3.6886592,3.863789,-2.327182,2.4899592,-0.79766345,2.49344,-7.155561,wav_arrayMic_M04S02
-216.89584,25.716196,31.640377,6.4745803,18.546944,1.5122133,-3.8832462,2.3529212,-5.683654,-0.020512987,1.7855318,3.1757882,-9.183122,wav_arrayMic_M04S02
-142.79933,51.813923,15.806035,12.081708,9.257359,-4.914914,-7.998681,-7.885261,-14.457228,2.444007,-7.5873632,-8.385258,-1.3042827,wav_arrayMic_M04S02
-205.30344,20.458979,25.70325,6.039325,18.01468,2.5455217,-2.3940187,3.7072241,-0.6530777,5.564744,-0.116624735,2.0356712,-3.8115618,wav_arrayMic_M04S02
-215.4459,17.003664,26.711008,8.235742,19.816555,4.796988,3.2012515,5.1912165,-1.0227131,2.5463276,-3.9926617,1.3542755,-4.9821005,wav_arrayMic_M04S02
-198.83261,28.265028,21.503445,3.8505933,18.401615,4.5318995,3.3094406,9.259853,-7.964759,-1.5850836,-3.3273556,-3.0928135,-6.0823026,wav_arrayMic_M04S02
-172.87845,48.2457,27.76714,9.216728,14.301837,-4.905102,-9.049318,-5.899273,-14.237804,-4.8861547,-8.732675,-3.736579,-4.851573,wav_arrayMic_M04S02
-158.80699,33.04392,14.748511,15.024424,12.6765375,-2.6547642,-5.167068,0.099183984,-8.638759,-3.4556198,-6.705879,-3.1238546,-5.1184525,wav_arrayMic_M04S02
-171.92264,37.665424,20.576689,14.054702,16.102226,0.27433047,-8.13891,-6.3803024,-13.292238,-3.152535,-4.3859143,-3.377572,-6.4126925,wav_arrayMic_M04S02
-227.7694,21.3095,36.376278,9.913399,19.37085,0.52499616,3.423016,9.662169,-2.45925,-1.557942,-2.5238163,-0.36179093,-9.419093,wav_arrayMic_M04S02
-184.97029,26.11391,13.2620535,4.7607145,12.45764,0.041550767,0.8930693,1.0950327,-6.37797,3.959017,0.3648805,2.510524,-5.84091,wav_arrayMic_M04S02
-215.35732,19.275902,28.827847,10.926213,16.808233,2.8874075,3.2753325,7.3326435,-2.040564,1.668616,-0.075118154,2.663817,-5.626893,wav_arrayMic_M04S02
-184.70589,35.035976,18.586172,2.530393,12.524507,3.4120584,7.376979,6.971858,-4.701163,1.0728536,-2.119538,2.6979117,-5.657822,wav_arrayMic_M04S02
-188.08582,23.479193,15.585824,9.6241665,18.778534,6.110056,6.2165685,8.203153,-4.273157,-2.1937346,-10.220252,-4.4210835,-3.9060538,wav_arrayMic_M04S02
-172.44662,38.95365,18.7801,9.426749,16.10797,-1.057612,-4.288235,0.6592963,-10.067447,-2.1622417,-6.362824,-5.235687,-7.646829,wav_arrayMic_M04S02
-235.16307,13.065405,36.45089,5.985893,18.108517,1.9831661,4.6362824,10.37253,-3.8536007,1.6406479,0.7259376,2.8348763,-6.239517,wav_arrayMic_M04S02
-135.82567,47.357338,11.29106,16.073269,12.823965,-4.4280005,-12.615438,-6.558412,-12.085618,-4.1853294,-14.111577,-8.331546,-1.9371904,wav_arrayMic_M04S02
-210.76418,16.607218,32.131054,13.761375,17.375189,1.7596854,3.311029,8.908225,-2.1586516,-2.8197522,-5.0276356,2.532653,-4.791544,wav_arrayMic_M04S02
-197.4871,24.755499,31.387512,16.578566,15.9902315,4.683195,0.3244246,9.049409,-1.481469,-0.93141794,-5.1486726,-1.957221,-3.1483517,wav_arrayMic_M04S02
